index,alpha_obs,delta_obs,l_obs,b_obs,N_obs,N_match,N_candi,unique,included
1,-0.4968540906521879,0.4847299828381016,1.4622709153053854,-0.38857656078165986,310,5,1,True,True
2,0.11109735162028622,-1.2135447079321342,-0.937529515667928,-0.8277722838022817,255,6,1,True,True
3,0.32323616221622187,-0.14238833623071073,2.4392255394752453,-1.2267363431876095,210,5,1,True,True
4,0.8900195869569423,0.09661410395916077,3.0920186254714785,-0.711245424012702,296,5,1,True,True
5,-1.8306895121367188,0.04757726795444538,0.38505477445515,0.4507184439167317,287,6,1,True,True
6,-0.21922336246970975,-0.13078216262204706,1.176527268341002,-1.0283031430000873,202,5,1,True,True
7,1.4148264736558236,-0.6988247575485139,-2.009608268167069,-0.577985428425947,367,5,1,True,True
8,-3.014350301670548,0.8909250477782708,2.294442755351472,1.1468816270591724,196,5,1,True,True
9,2.0315590619136845,-0.015240339643872697,-2.443684696808318,0.2027856267959788,332,5,1,True,True
10,1.4211062419014056,0.8914318187121218,2.7785641971570234,0.15095623752921328,334,5,1,True,True
11,-2.37569811873577,1.4919883958387485,2.098227968079824,0.5405549454469809,285,5,1,True,True
12,-0.25809066907237677,-0.16989000916474953,1.071032777593702,-1.0238512297273583,209,5,1,True,True
13,-2.327006075290472,0.45330783715551365,0.6727367213165016,1.04408853844254,223,5,1,True,True
14,0.8689722387267977,0.5044955622446702,2.7576116404773154,-0.4141373221739396,330,5,1,True,True
15,-0.8297816826049895,1.041100291087063,1.6833423599278783,0.17224500529265643,328,5,1,True,True
16,2.5819224088942896,-1.5481850427864532,-1.0138228604987027,-0.45740400077472704,358,5,1,True,True
17,0.9997152435337702,-0.4299036318459808,-2.449651265758183,-0.875494666961597,306,5,1,True,True
18,3.095008826082246,-1.3922154647504246,-1.0458398419911816,-0.3009331162609491,386,5,1,True,True
19,1.4555717175941814,1.1591662683336135,2.5520296545851497,0.3039141671950454,292,5,1,True,True
20,-0.8582607415126549,-1.12639790563631,-0.5058659412989197,-0.6324478459648113,282,5,1,True,True
21,-1.3927474539196538,-1.3330425314749386,-0.7319015964368822,-0.4483021485481997,376,5,1,True,True
22,-1.7215258571123537,0.19709757153927956,0.5862004253169468,0.42146464742064915,294,5,1,True,True
23,-1.395016857341177,-0.6233037105745323,-0.010539459056057687,-0.233123188949456,318,5,1,True,True
24,-0.971805103879074,-0.7637057738274715,-0.059983293461118414,-0.583008466711454,279,5,1,True,True
25,2.0619594623017106,-0.8026702086551224,-1.7431495615619,-0.16572697016224636,409,5,1,True,True
26,-1.5946963866727715,1.119417369613629,1.6333334179518086,0.5302370369997758,300,5,1,True,True
27,-2.0090181799260547,-0.20272395703032617,0.0433059619878251,0.4606348782692332,293,5,1,True,True
28,-2.4267322896120262,-0.7283027505019769,-0.6208641478439292,0.2863074451123813,356,6,1,True,True
29,1.192867159377763,-0.08278108471189058,-2.7871163367186567,-0.5707235179396405,331,5,1,True,True
