index,alpha_obs,delta_obs,l_obs,b_obs,N_obs,N_match,N_candi,unique,included
1,-1.1911601624477568,-1.2866819889098724,-0.675619078461374,-0.4964021632580123,5,4,1,True,True
2,-0.05122688418904042,0.6092016405396568,1.894156159180202,-0.45716537686076764,5,5,1,True,True
3,1.9275961293617394,0.5977291508379354,-3.070086852442822,0.36152651409572567,6,4,1,True,True
4,-0.778019546575416,0.5844229028734427,1.355017359629196,-0.14848704312087344,7,4,1,True,True
5,-1.2274251216344922,-0.979678387295729,-0.33318614681393255,-0.4527722900132719,8,4,1,True,True
6,-1.6991879031900776,-0.02670762968737875,0.38387573418383614,0.2997221636189836,5,4,1,True,True
7,-0.6536454003330792,0.3139316373952235,1.2207745605053262,-0.4112801031780367,5,4,1,True,True
8,-1.5438759838440823,0.6134059889568244,1.0758619622962664,0.41730618600262237,7,4,1,True,True
9,1.950828493084087,1.080247308202143,2.699924691591419,0.4861050110059878,0,0,0,False,False
10,-1.95380468051889,-0.717898702308727,-0.3265527619584252,0.0827537842296086,19,4,1,True,True
11,-1.258488863193562,-0.5921634028208953,0.06364416047620969,-0.32500461884116877,10,4,1,True,True
12,-0.7599973010507584,1.0096988439916594,1.6825152494713684,0.12434373107141795,5,4,1,True,True
13,1.8320111092375715,-0.42127713556993124,-2.172723493128043,-0.1572504325043055,10,4,1,True,True
14,-2.4706359332005,-0.9379143095983955,-0.7362222336400484,0.10732631979365174,14,4,1,True,True
15,-2.44746080437506,0.571046021774773,0.9246696554393585,1.1534236500986483,4,4,1,True,True
16,0.06063044156739128,0.7459168593673956,2.0180787439171857,-0.34209784784557173,7,5,1,True,True
17,0.70410528943408,-0.03482946744450221,3.0359272640452986,-0.9355948161006349,3,3,142,False,True
18,-0.18795680975063656,-0.7593576872954971,-0.2423149340895261,-1.1320799881539747,6,4,1,True,True
19,2.804917862042341,0.3389154303037665,-2.431728068548492,1.0397040597606861,3,3,178,False,True
20,1.918437734168247,-0.9578749668455594,-1.6401451493764068,-0.31526155222388946,13,4,1,True,True
21,3.0856437899632905,-0.9570214499261815,-1.1572647003435073,0.12010840519729091,10,4,1,True,True
22,1.2187018759284918,1.1369351951223545,2.5143141815559478,0.21135980363050294,5,5,1,True,True
23,-2.3218829696442103,0.2772048822665791,0.35658152447360836,0.9855283576410567,2,2,4019,False,True
