index,alpha_obs,delta_obs,l_obs,b_obs,N_obs,N_match,N_candi,unique,included
1,0.7456222114528726,0.6246327986259389,2.5931785062150947,-0.3676556636522812,3,3,2,False,True
2,2.2995036940587443,1.0836495631467662,2.685819337892509,0.648801014255173,1,1,2768,False,True
3,-2.8348866422685246,-1.0221471729527147,-0.9530402285651891,0.07359776660976292,7,4,1,True,True
4,0.5503697188127337,-0.7786940066081813,-1.6185074934798491,-1.169176979622519,1,1,2768,False,True
5,-1.4114097135874288,-0.7242546797543457,-0.11125668680667156,-0.26177000355183394,5,4,1,True,True
6,1.6486433286981175,-0.5447604989948888,-2.1211078164352237,-0.3548813254622618,5,4,1,True,True
7,-2.32642994393713,1.0911960732768735,1.7496459469036836,0.8414502875245388,3,3,3,False,True
8,0.4664579174012293,-0.41735658910900286,-2.7647657024121575,-1.3454400837287888,0,0,0,False,False
9,0.27588580755462955,-0.5363395779446529,-1.6053165283756687,-1.4934811679884428,0,0,0,False,False
10,0.17324672961333665,0.27113713480955354,2.072883311067705,-0.8245257328417515,1,1,2768,False,True
11,-1.0667042746343176,-0.029442492285330225,0.678079091135364,-0.26195802708121,2,2,892,False,True
12,-0.492330170161988,0.6196299341903936,1.5543753778373546,-0.2852977877453971,1,1,2768,False,True
13,2.664552442084961,-0.5949533339171715,-1.592429394832764,0.31253306535617503,0,0,0,False,False
14,3.1035125027458763,0.7882099204617129,2.6642449207996357,1.192726498976056,3,3,14,False,True
15,2.056819689574123,0.618380113355877,-3.056847459474458,0.468871297243164,1,1,2768,False,True
16,-3.1192172070117903,1.0162133905040036,2.345559941280702,1.009871621726124,5,4,1,True,True
17,-1.9913892628141079,0.8480374416471516,1.3183899475429346,0.7696925249542028,0,0,0,False,False
18,0.8445049721872797,0.035627953118665935,3.1102038204611873,-0.7861053841168661,2,2,398,False,True
19,1.546449642948164,0.6053713801343754,3.0720141273879094,0.07937174017705917,4,4,1,True,True
20,1.9647749424334124,-0.6078764044301419,-1.9518915772702767,-0.13759261714107723,7,4,1,True,True
21,2.648463605467752,0.5267869408875785,-2.825629061972414,0.9422235062337245,2,2,585,False,True
22,2.8370957033863125,-0.06294891664842552,-1.8388297539410168,0.8303376010852543,0,0,0,False,False
23,-0.1163691401798519,-1.4745124523207596,-0.9579965837167901,-0.563927831950451,1,1,2768,False,True
24,0.07152256520954214,0.309131648756102,1.9411906949158233,-0.7742543874250452,1,1,2768,False,True
25,0.5357551015080793,0.3359781064600579,2.535716013053034,-0.7069325089094302,3,3,2,False,True
26,-1.4357131723174905,0.5920888157207653,1.085362533693866,0.32613500198584827,3,3,6,False,True
27,-1.3535709482824025,-0.048093837079111544,0.5286760884922845,-0.015508494341220187,3,3,4,False,True
28,-0.6664365407900128,-0.8875629489825855,-0.22893468847328036,-0.7850855359748087,3,3,3,False,True
29,-0.3737401011468191,-0.24527175277023736,0.8417657194971904,-0.96872263977809,1,1,2768,False,True
30,0.0656546548990331,0.5741549186875747,1.9926476109054496,-0.5123453290736735,2,2,548,False,True
31,-2.973378157954892,0.8170287421944888,2.259091128666747,1.2243985969025446,5,4,1,True,True
32,0.7933732711264083,0.8214902439603807,2.527618175555517,-0.1777890230942626,5,4,1,True,True
33,1.301871207431116,0.037274735986469125,-2.8424944133477084,-0.4161108759987554,6,4,1,True,True
34,1.3976632152137274,0.3956809146600885,-3.1033287709349926,-0.14269362221162188,3,3,5,False,True
35,0.5323261782877431,-0.5391034094777853,-2.2544721662567104,-1.2939880161357395,0,0,0,False,False
36,-2.9395764385081495,0.8420162377897081,2.1869836967445755,1.2018439698619967,5,4,1,True,True
37,2.2025981574936004,-0.6493635198499408,-1.8162560260501035,0.0051130451468976434,3,3,3,False,True
38,2.9961060975025227,0.4964287398642294,-2.723044007928471,1.2431413643656017,2,2,931,False,True
39,-0.9265188415172307,0.741342264290221,1.4058775534358867,0.04036159580476826,4,4,1,True,True
40,1.5292267632369132,0.7196079549415463,2.965806449005294,0.12490333257961254,5,4,1,True,True
41,2.29261898467494,1.1558351271742326,2.5991840373371655,0.6291771294855941,1,1,2768,False,True
42,-0.2905702468875391,-0.5533910590103603,0.27362431190773595,-1.1165595621190332,1,1,2768,False,True
43,-1.3836784386853995,-0.11754737527932846,0.45317347387092877,-0.020498186406489493,2,2,851,False,True
44,0.9711577993390641,-0.6809233323830759,-2.049599257970307,-0.918288951011115,0,0,0,False,False
45,-1.6906271432497872,-0.7736589168973956,-0.2522983624534505,-0.10392923209037701,10,4,1,True,True
46,1.2408001871217937,-0.4795938818674922,-2.3105076304101893,-0.6765236041405296,1,1,2768,False,True
47,-2.254719574753339,1.0432320149065153,1.6608669210007356,0.843945217630467,2,2,566,False,True
48,-1.5095773777163106,-0.49197363405787425,0.06543477013001775,-0.08803589950352109,8,4,1,True,True
49,-2.0114348564232927,-0.8469462457426395,-0.4477111712678399,0.022091931818192672,4,4,1,True,True
50,-0.9275772794412598,0.3320911053948089,1.0690651241286275,-0.1947032580240352,1,1,2768,False,True
51,-0.12907303707130557,0.9045338971661016,1.9271603354239417,-0.15823829345159598,2,2,358,False,True
52,-0.557967559875105,-0.6614724777175869,0.09208529224379358,-0.8917479528620776,2,2,722,False,True
53,1.609069373398964,-0.5218199197684026,-2.156646553734306,-0.3791131758283588,4,4,1,True,True
54,0.958688852316822,1.0197157993985368,2.504366746567486,0.04256090679462542,3,3,7,False,True
55,-2.873616745164597,-0.5943186956359224,-0.954875429182354,0.5022030606686512,3,3,3,False,True
56,-1.7099892639229695,1.2790830536987623,1.8235861918106586,0.5559560925929196,4,4,1,True,True
57,1.0255697245625086,0.49529999041843314,2.8782781844342233,-0.33438017089742705,2,2,588,False,True
58,1.3592220685726542,-0.38237459208632446,-2.3863899488774347,-0.5455202002211545,4,3,1,True,True
59,1.576293032665692,1.1699137559027792,2.56335163787893,0.3515982485717696,0,0,0,False,False
60,-0.3203844490357479,-0.7834721264550006,-0.1892810065935855,-1.0373234177093371,3,3,2,False,True
61,0.8499020252966081,0.5514371822215631,2.7137498256621955,-0.38511361668319277,5,4,1,True,True
62,-3.138014101947633,0.23968635389022536,-1.76275146086493,1.2590341005768977,1,1,2768,False,True
63,1.1276802007557416,-0.3728399618452441,-2.4832073995721746,-0.746683275919218,2,2,1346,False,True
64,-0.893379408449074,0.5447414387925651,1.2625811653598138,-0.09698502081442278,3,3,7,False,True
65,2.937539031579,-0.34781419212284626,-1.509134360816315,0.6505609668994425,1,1,2768,False,True
66,1.030058886530143,0.5233652936213099,2.8613379581928307,-0.3110364806946494,3,3,15,False,True
67,2.410220520994745,0.2273955158731503,-2.4969828826093616,0.6473234119670792,2,2,173,False,True
68,3.002922126806597,-0.6352336036076797,-1.3131222670694775,0.4105407736086898,0,0,0,False,False
69,-2.269034886562243,0.6814467862734823,1.110424900726482,0.994135091242457,2,2,757,False,True
70,0.8782267886498492,0.5544779646176736,2.7331578093268973,-0.36884692568586197,5,4,1,True,True
71,0.08597788076900592,-0.29545663787054055,1.493388555352368,-1.3514848678956992,1,1,2768,False,True
72,-0.0749062553758768,-0.8421128160825535,-0.5123721601046691,-1.1348365647007639,3,3,5,False,True
73,-1.2173329093149363,-0.5774514280398083,0.09088867571578962,-0.3520904139820723,4,3,1,True,True
74,-0.18306000101856723,0.043600937787886845,1.4316784424618803,-0.921417012243824,0,0,0,False,False
75,-0.46678881705003317,-1.104633940605694,-0.5734070489447105,-0.7973785354041207,2,2,893,False,True
76,-0.49038641225059765,0.519947306302674,1.4908569743612725,-0.3647890466836515,4,4,1,True,True
77,-0.3450340513722461,-0.013132046616494317,1.1791224100679996,-0.8563519530603305,1,1,2768,False,True
78,-1.5860276647776328,1.0732856235324228,1.5800343762676334,0.5253687707091116,4,4,1,True,True
