index,alpha_obs,delta_obs,l_obs,b_obs,N_obs,N_match,N_candi,unique,included
1,0.8414738809504652,0.13377759808704565,3.0120196210419126,-0.7189151427949289,0,0,0,False,False
2,-0.3517233015681711,0.6161342036225359,1.6519422191792064,-0.35284548411828764,0,0,0,False,False
3,-1.533920384985381,-0.5875476405603769,-0.029121574141654172,-0.11489116951976866,1,1,2775,False,True
4,1.0353897083862353,-0.28285013564133266,-2.6431184518192943,-0.7979634491745957,1,1,2775,False,True
5,-2.7766852491623863,-0.2655610261994102,-0.7968363608217239,0.8192855000320628,0,0,0,False,False
6,1.1933402507190456,-0.042160521514172974,-2.828367694359546,-0.5500010619222937,0,0,0,False,False
7,-2.085732067960242,0.48233945160658637,0.7863806748590481,0.8372267134777273,1,1,2775,False,True
8,0.4199348762822521,-0.5762337535435237,-1.9734433522396007,-1.3730405374095227,0,0,0,False,False
9,1.9351285395435962,-0.8305407967193671,-1.7579821412137857,-0.2557291687938235,0,0,0,False,False
10,-1.2774832750158538,1.435741518056804,1.9951220008964548,0.4595947202211071,0,0,0,False,False
11,-1.4556727670077116,0.705486360419372,1.1938484508952936,0.37855837524131075,0,0,0,False,False
12,-0.1742579643890303,0.01947153123498244,1.4198386066928732,-0.9461160773752696,0,0,0,False,False
13,-1.5321637569944833,-0.6057790753397823,-0.04460390899209399,-0.1248018928577688,0,0,0,False,False
14,-0.8063646074908171,0.11623516600206138,0.9505091509969041,-0.4132619056649057,0,0,0,False,False
15,-3.078674611105058,-1.1520115715224148,-1.0615862987591775,-0.05941102006893234,0,0,0,False,False
16,1.7983891478092886,0.3272064236286917,-2.8588584902860052,0.149768842207879,0,0,0,False,False
17,0.6447455033379734,1.160898244827802,2.30964150546499,0.09454645492214608,0,0,0,False,False
18,-2.1844760111139294,0.6950777887536389,1.1172535800296455,0.9275422995275078,0,0,0,False,False
19,1.6530695300974108,0.27279039116168696,-2.873611437846124,0.0014126645421132893,0,0,0,False,False
20,1.7651414046870144,1.0864555066702792,2.6757438963541134,0.40179158965583245,0,0,0,False,False
21,-1.4966233784460832,0.42282077209565216,0.8989041824989714,0.31372720957516687,0,0,0,False,False
22,1.4496446104826042,0.8818356104672981,2.7965703037456198,0.1610060744637955,0,0,0,False,False
23,-1.421714682829101,0.23717766770746793,0.7541409964398573,0.17313068805132037,0,0,0,False,False
24,1.4845246280163806,0.39664300938214087,-3.060354084463741,-0.07488919620811242,1,1,2775,False,True
25,2.889875906364301,0.2742958304442358,-2.2410714458307925,1.086344183332796,0,0,0,False,False
26,2.2729673302802613,0.2994730663625181,-2.6400507212697466,0.5532984385622731,0,0,0,False,False
27,-0.319019939011441,-0.13138639765891036,1.0600348370983097,-0.9526170672266138,0,0,0,False,False
28,-1.0488435899292852,-0.3507913494087137,0.3765832376215581,-0.4133727432226295,0,0,0,False,False
29,-2.6409548739193704,-0.1715545254154539,-0.5649347906027731,0.8723538595492316,0,0,0,False,False
30,2.0545720584331697,-0.45176040923740945,-2.050442505788202,0.006271607564578251,0,0,0,False,False
31,2.8425711788497665,-0.6376203229525161,-1.4387784634940601,0.35535095262214184,0,0,0,False,False
32,1.9914461996148098,-0.4533924655881387,-2.0773106620941792,-0.043766991549962546,1,1,2775,False,True
33,2.026152757684632,0.11783583470601039,-2.5678493137141754,0.2587636398819006,1,1,2775,False,True
34,0.3708993169133228,-0.4704557275277651,-2.5565993685407085,-1.440338001624366,0,0,0,False,False
35,0.35487762109820187,-0.85793771689149,-1.2176073564130974,-1.1733604218675389,0,0,0,False,False
36,-0.3560602108090696,-0.26042101030409787,0.8317599813047645,-0.990891063913929,0,0,0,False,False
37,0.7195137616573959,-0.8321612374400127,-1.6855996061989114,-1.0439850356252411,0,0,0,False,False
38,1.3602344291655193,-0.8498492098455234,-1.8312995932326857,-0.6311786948507861,0,0,0,False,False
39,1.886086969001667,0.8303748461503163,2.9638149759295445,0.4017941939092752,0,0,0,False,False
40,2.5598148847499136,0.496602101951888,-2.793747661583062,0.8616374304889439,0,0,0,False,False
41,1.1233557923028386,-1.0853832630034128,-1.5047740223753436,-0.7231941117360295,1,1,2775,False,True
42,0.6445822429111869,0.6504669181784613,2.502577754043106,-0.3795826029917272,0,0,0,False,False
43,-0.3020408555736669,-0.6621804591048039,0.0371245620248013,-1.0912374328539656,0,0,0,False,False
44,-1.6115324916176164,-1.045776557247959,-0.46837136372581334,-0.2813558143665224,0,0,0,False,False
45,-0.7119715423567268,-0.6694684104688164,0.0804662148534856,-0.7706387804990895,0,0,0,False,False
46,0.11165532414154722,0.20731749464083696,1.9715697918441233,-0.8812571775513891,0,0,0,False,False
47,0.48759532966622965,0.9160577429773098,2.3067798854724213,-0.16232479539830086,0,0,0,False,False
48,-3.061031476588327,0.4924891541693363,-2.7481375438786513,1.441991503100759,0,0,0,False,False
49,0.23355824713634865,0.22901396366683605,2.1593095221772742,-0.8682493193230316,0,0,0,False,False
50,2.421411707523145,-0.22465652446383616,-2.0406435419790157,0.4190472154229081,0,0,0,False,False
51,-1.3439607361898498,-1.0231532191358654,-0.3949180964078196,-0.4010747064498134,0,0,0,False,False
52,0.7053322836102622,-0.5647929755148653,-2.2344465280852113,-1.1446599320281243,0,0,0,False,False
