index,alpha_obs,delta_obs,l_obs,b_obs,N_obs,N_match,N_candi,unique,included
1,2.72597944053077,-0.7333869232402839,-1.468825010553461,0.22702477718080283,1,1,2775,False,True
2,-2.104816001923452,-0.967609286413115,-0.5714397303973979,-0.028273624812980354,0,0,0,False,False
3,2.844918599930632,-0.8844531510735731,-1.3201390943735092,0.13682638018395105,1,1,2775,False,True
4,-1.6915170140520883,0.10632531731884674,0.5118425111839224,0.35524130677353366,1,1,2775,False,True
5,1.9723753338145364,-0.4346638575666601,-2.102056483626888,-0.049792868880495035,1,1,2775,False,True
6,-0.30209156412360816,-1.0920871044438827,-0.6324305793325995,-0.8620195154141326,0,0,0,False,False
7,1.314758495298399,-0.8435169341404224,-1.839580347568015,-0.6612436899817825,0,0,0,False,False
8,0.33806838037034925,0.8166293119264072,2.22635387693986,-0.27660248903349033,1,1,2775,False,True
9,0.19853541467129032,1.1095407349514845,2.134037368354562,0.012354600452960314,1,1,2775,False,True
10,-1.3840694389410162,1.2292706991958784,1.763451326696158,0.4565869433690357,1,1,2775,False,True
11,1.521749209332805,0.1494349099188356,-2.827807838259706,-0.17063903817712078,1,1,2775,False,True
12,-1.9911156966196129,-0.5036887801075347,-0.18842794235394145,0.2510020971580687,2,2,88,False,True
13,0.45765016684641413,1.2511733542832248,2.2192050570167225,0.16151944996225195,1,1,2775,False,True
14,-1.0120866135493447,-0.26470599153211655,0.47805565887641777,-0.41273206170098653,1,1,2775,False,True
15,2.6944256563455227,0.7259739144782371,3.1083274687087084,0.9679809563296808,1,1,2775,False,True
16,-1.8653739558220939,-0.1162852499167174,0.21143677279466022,0.3958282174365861,0,0,0,False,False
17,-2.4531669464499597,0.4258191516607951,0.5656021440617658,1.1510048848846544,0,0,0,False,False
18,0.13786673120128912,-0.5462113012027162,-0.21227998843143192,-1.4659426279409182,0,0,0,False,False
19,2.8227871209320536,1.05119272883558,2.5630188076008444,0.8852809495383194,1,1,2775,False,True
20,-2.9516423633439435,-0.15062472033298233,-1.0543276012416563,0.945799381738436,0,0,0,False,False
21,2.532908575623498,0.41377208007966076,-2.6800263073894666,0.8203706477943531,1,1,2775,False,True
22,-0.3391566758328963,0.22408130234909016,1.4082965191084043,-0.684399161337859,1,1,2775,False,True
23,-1.4945510268487336,0.43875760558881693,0.9151765564443055,0.3180039515730187,0,0,0,False,False
24,2.732382529482579,1.0079256607999834,2.6618516533226613,0.8762681784715184,0,0,0,False,False
25,-1.4225262480467484,0.7092840995705506,1.206185760181616,0.3558312436296342,1,1,2775,False,True
26,-2.464320478812639,-0.5450829760286121,-0.5643125751959461,0.4644049370497954,0,0,0,False,False
27,-0.27128198840258655,-0.3324488660144429,0.7694987329751442,-1.094732957767699,0,0,0,False,False
28,-2.3165990956831646,0.8430302777100647,1.4086856296188657,0.9771357830522727,0,0,0,False,False
29,-1.1107635476328683,0.2779556735779348,0.9296996484303977,-0.0747188283025812,2,2,17,False,True
30,3.136287751179715,0.5621374873097751,-3.040132409214359,1.352583307127932,0,0,0,False,False
31,-0.7862003398993385,0.7297605972246072,1.4612179063313047,-0.04846230882657144,2,2,78,False,True
32,1.4128643636521403,1.0424065172841128,2.6464518855062256,0.22836319006569802,1,1,2775,False,True
33,0.6946796648193296,1.2132744790624934,2.3066284639843904,0.15006369253100446,0,0,0,False,False
34,2.009455064807657,0.2519127248610451,-2.701228428744276,0.30142637377151893,0,0,0,False,False
35,-1.7284962355601967,0.44288441578394505,0.8400539041050594,0.5181493470974473,2,2,91,False,True
36,-3.098994721729477,1.44669062806985,2.1726084504075143,0.5953873848540765,0,0,0,False,False
37,-2.092101162360658,-0.26099718759773716,-0.06537971992894631,0.4844920014027379,1,1,2775,False,True
38,-1.9026133348470282,-1.2690214214792834,-0.7286277247546962,-0.30019812442236865,0,0,0,False,False
39,-2.4541614572477397,-0.640340730712607,-0.6009636506261486,0.37481816122506545,2,2,56,False,True
40,2.237872051691573,-1.115085480304467,-1.4183000445029865,-0.24409957970746796,1,1,2775,False,True
41,-0.537600573008973,1.0828425249048057,1.814202193938323,0.10109381373382381,1,1,2775,False,True
42,0.2010379564360476,0.15744019650499688,2.106400253137579,-0.9394709437227636,1,1,2775,False,True
43,-1.4189550348240143,-1.0009992196257695,-0.3844389045826331,-0.35662963506539436,0,0,0,False,False
44,-0.8319052585577595,-0.1140726193412017,0.7144579649523259,-0.5086299167863252,1,1,2775,False,True
45,0.7049192467295913,-0.3799701695580531,-2.672254546004437,-1.1244924601214117,0,0,0,False,False
46,-3.1240280617015457,-0.17553115821344725,-1.3237749519170698,0.8914733648715759,0,0,0,False,False
47,1.509683380531559,-1.3044168328828634,-1.2931954586757826,-0.5304198112840495,0,0,0,False,False
48,-2.6264990106703427,0.19059558414878028,-0.17180181602076772,1.1773729829494586,0,0,0,False,False
49,1.9362574771119263,0.8420052308626865,2.960728397908012,0.43726309782401035,0,0,0,False,False
50,1.6570100281966695,-0.08112208524249466,-2.5572028346190967,-0.1598550871158665,1,1,2775,False,True
51,2.704938257419302,-0.35329619382181016,-1.7245499520141658,0.5251371404806704,0,0,0,False,False
52,2.2191408860548174,-1.0240642407425564,-1.500758026295859,-0.2005352602498189,2,2,38,False,True
53,-1.034728707258581,0.17000181542138093,0.8729909158823981,-0.1929944255354785,0,0,0,False,False
54,-2.0276031504351844,-0.581588340599459,-0.26846752101569793,0.2195980526215735,0,0,0,False,False
55,-3.138659816455836,0.6691783107136988,2.8489297810786223,1.3011174513678427,0,0,0,False,False
56,0.939536077112975,-0.5548393400316731,-2.260585035719136,-0.946506062133905,0,0,0,False,False
57,1.0082062604551236,-1.3922767152525124,-1.1480013420409154,-0.5951934470430441,0,0,0,False,False
58,-0.5330931043539806,0.037241393382965254,1.0624327475470299,-0.680497682067634,0,0,0,False,False
59,3.034076442451264,-1.0618331370723362,-1.1555109189508226,0.011803390403525078,2,2,43,False,True
60,2.920815708472851,0.6537379792961163,-3.127331640984366,1.1553261072852987,0,0,0,False,False
61,2.129297852234739,1.3839821068239062,2.3498968084189373,0.5261965803979516,0,0,0,False,False
62,1.1403545369691095,-0.9456703390601715,-1.6888277869617712,-0.7573061282516531,1,1,2775,False,True
63,0.8015283476563617,0.6779849747121542,2.606405624800127,-0.2993497952160988,3,3,1,True,True
64,-0.9041285981412943,-0.5785185293466502,0.17106974455369173,-0.6043413324163641,0,0,0,False,False
65,-0.2876485126734396,0.35988289209065616,1.5559072031545682,-0.6010890011842064,0,0,0,False,False
66,0.5810082645135601,-0.7161226677404428,-1.7841060455422912,-1.1902904991656,0,0,0,False,False
67,-2.793340828414236,0.0392950356132151,-0.7084310597953567,1.1207038380198813,0,0,0,False,False
68,-2.746590709195732,0.296881971872759,-0.2318548160572358,1.3340165062953946,0,0,0,False,False
69,2.204926831100149,-1.0628324575469863,-1.4717634122376655,-0.22794786262884778,2,2,45,False,True
70,-1.3441948874477112,-0.6642065891643077,-0.033103437703707606,-0.28650214293036097,0,0,0,False,False
71,2.3766346173658794,-0.2072309656894306,-2.0844995260006236,0.3946643201401223,0,0,0,False,False
72,0.7786763629334805,-0.3384031986417902,-2.7074451145761476,-1.045586007316555,0,0,0,False,False
73,1.3011744760738866,0.5512916272625136,3.00198433655809,-0.12096836965024155,1,1,2775,False,True
74,-1.683557600603112,1.0502967156449128,1.5530372359532034,0.5728537260240643,0,0,0,False,False
75,0.4925072542449809,0.7585328724461116,2.3491344666257703,-0.31442595390388745,0,0,0,False,False
76,-3.1290129307393033,0.9101882903451889,2.4375825241861424,1.1060555227182678,1,1,2775,False,True
77,1.0447594750735956,-0.8307255453227806,-1.8299738603910622,-0.842044380367511,0,0,0,False,False
78,0.21708661829653408,1.4363634043359508,2.144521676332884,0.3390477802153544,0,0,0,False,False
79,2.082377742012504,0.5954876146165143,-3.025726901336748,0.482998787504859,0,0,0,False,False
