index,alpha_obs,delta_obs,l_obs,b_obs,N_obs,N_match,N_candi,unique,included
1,0.8414738809504652,0.13377759808704565,3.0120196210419126,-0.7189151427949289,1,1,2772,False,True
2,2.088254664536522,1.314902457066205,2.430382430631365,0.5307751827929709,0,0,0,False,False
3,0.33967047498002856,-0.50033094852452,-2.2822997242065934,-1.4654939104829383,0,0,0,False,False
4,1.0353897083862353,-0.28285013564133266,-2.6431184518192943,-0.7979634491745957,0,0,0,False,False
5,-1.0956401363354753,0.13746748715686855,0.8139753158974781,-0.15687783928339957,2,2,104,False,True
6,2.8759077298267455,-0.2854818026685972,-1.613073039466487,0.6751553306156892,1,1,2772,False,True
7,2.4871992298724956,0.39386652560329394,-2.6689632034301756,0.7745103019880906,0,0,0,False,False
8,1.065788183108726,1.131181024239969,2.4728244642839456,0.16088459596369864,0,0,0,False,False
9,-0.32547711664429446,-0.0786164840624352,1.1222992276838468,-0.9144751152160112,0,0,0,False,False
10,1.6914203500670917,-0.1933605942397918,-2.4398097468410676,-0.17908721121371102,0,0,0,False,False
11,-2.5337804108249644,0.24144626580361644,0.07604936375341076,1.1444188328431721,0,0,0,False,False
12,2.790096801430181,-0.5227241859448971,-1.5425714799368517,0.432449927095408,0,0,0,False,False
13,-2.5432227018896243,-0.18126424775128747,-0.43983659487904037,0.8223013923178399,0,0,0,False,False
14,0.035087456951196305,-0.465129070543508,0.5810940546746011,-1.401761994473745,0,0,0,False,False
15,1.5505665113786975,-0.30595365682639414,-2.3926983857412845,-0.3500226261463807,0,0,0,False,False
16,-2.8969177743007677,-0.2089087286877646,-0.9646458970896608,0.8881277485796258,0,0,0,False,False
17,1.7386630625053359,0.9749999762819186,2.7864514101246947,0.35669482663174973,0,0,0,False,False
18,2.8218102965828074,0.9296793226996507,2.7185679258214748,0.9628655489556177,0,0,0,False,False
19,-0.3412965935659904,0.17747471304781315,1.3680626673232323,-0.71951470860118,1,1,2772,False,True
20,-1.3984440504598916,0.47423404276027303,0.9839718214726396,0.252113694585911,0,0,0,False,False
21,0.9906274206929968,0.160680312782804,3.117902106786328,-0.5944777009877269,0,0,0,False,False
22,-1.9474018051195874,-0.10822383563448164,0.16875758056074863,0.4679934442840896,2,2,269,False,True
23,1.862054139666662,-0.3419250869628496,-2.231955088841336,-0.09706164657417604,0,0,0,False,False
24,0.812213459796113,-0.6878124408094637,-2.0014508073424,-1.038644022593956,0,0,0,False,False
25,-0.8467048493153673,0.6432429118314852,1.364622038333815,-0.06775025590003883,1,1,2772,False,True
26,-1.5512245685930892,-0.23775298648382606,0.269583114208356,0.06862536807993265,0,0,0,False,False
27,0.44777091562708504,0.434428891949872,2.3982968047246,-0.637698586852113,0,0,0,False,False
28,-1.7544703520263214,0.5682393369548724,0.9740364095924727,0.5741207031404316,0,0,0,False,False
29,-2.236782399076263,-0.7531824509337404,-0.5093377772907632,0.19403496703559736,1,1,2772,False,True
30,1.100681970831845,-0.5055441261956373,-2.311221342227263,-0.8026529009217185,0,0,0,False,False
31,1.5085124303479889,-0.5080286886880443,-2.201783899151847,-0.4575223986225868,0,0,0,False,False
32,-0.5897503728933859,-0.569996167234264,0.2345146361267938,-0.8639490201169846,0,0,0,False,False
33,1.6009652405062784,-0.5490315350281927,-2.1314053377635966,-0.39469057562955506,1,1,2772,False,True
34,1.7779284774226483,1.2782149728580243,2.4710704348602155,0.4468898891776544,0,0,0,False,False
35,-0.6342646444640581,-0.49017666048911435,0.34512478854565254,-0.8150028590213657,0,0,0,False,False
36,0.19605829120680873,-0.010535625066650693,2.082084323164814,-1.107052739563678,0,0,0,False,False
37,0.66898573712349,-0.9711053622341258,-1.4461033798043976,-0.9789230596653691,0,0,0,False,False
38,0.2033116066003724,0.42530496995251205,2.1209768141812964,-0.671782869674696,0,0,0,False,False
39,1.7609880877160409,0.15656277601311988,-2.7217643686832007,0.04100821690656094,0,0,0,False,False
40,-2.93821516597426,-0.06170984326094148,-1.0372284662256224,1.035222986103953,0,0,0,False,False
41,1.8335730867458109,-0.61794278465108,-1.990049872103043,-0.23863438531474396,0,0,0,False,False
42,-1.5264570713490098,0.6812139775561401,1.1513751034721569,0.42354034368908433,0,0,0,False,False
43,-0.5921101908443211,-0.6056887572939175,0.1794607760272262,-0.8642468334393352,0,0,0,False,False
44,2.017644007713132,-0.2908693058010247,-2.206934473291403,0.05732805769920081,0,0,0,False,False
45,1.7883633976041713,-1.0499912553867663,-1.5694623404785109,-0.40995998520690485,0,0,0,False,False
46,0.9794514259491454,0.10540627973319501,-3.123241568050431,-0.6392258421205784,0,0,0,False,False
47,-0.6655103381491152,-0.3277592265726441,0.5547003726526452,-0.7439137361358127,0,0,0,False,False
48,2.750949664306857,0.6818579236170992,-3.112080677919118,1.019271224434993,0,0,0,False,False
